ID_BID,COD_UF_A,UF_A,COD_CID_A,NOME_CID_A,NIVEL_A,CLASS_A,COD_UF_B,UF_B,COD_CID_B,NOME_CID_B,NIVEL_B,CLASS_B,VAR01,VAR02,VAR03,VAR04,VAR05,VAR06,VAR07,VAR09,VAR10,VAR11,VAR12,VAR13
15068073106200,15,PA,1506807,Santarém,2C,Capital Regional C,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,304589,4858971,5199352,183769975,0,0,0,0,0,0,1600,0
15068073509502,15,PA,1506807,Santarém,2C,Capital Regional C,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,304589,4858971,2166734,142196204,0,82,2797,1633,0,0,0,3093
15068072611606,15,PA,1506807,Santarém,2C,Capital Regional C,26,PE,2611606,Arranjo Populacional do Recife/PE,1C,Metrópole,304589,4858971,4056323,107509937,2963,2441,174,3303,7789,0,0,426
15068073550308,15,PA,1506807,Santarém,2C,Capital Regional C,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,304589,4858971,21673440,1179573402,464,13500,85,0,65176,0,0,0
15068071600279,15,PA,1506807,Santarém,2C,Capital Regional C,16,AP,1600279,Arranjo Populacional de Laranjal do Jari/AP - Almeirim/PA,4A,Centro de Zona A,304589,4858971,100450,1683508,2039,0,0,0,163,0,0,0
15068071600303,15,PA,1506807,Santarém,2C,Capital Regional C,16,AP,1600303,Arranjo Populacional de Macapá/AP,2C,Capital Regional C,304589,4858971,624691,13019753,0,0,0,131,0,0,0,0
15068072927408,15,PA,1506807,Santarém,2C,Capital Regional C,29,BA,2927408,Arranjo Populacional de Salvador/BA,1C,Metrópole,304589,4858971,3824239,117996716,435,396,0,42,0,0,0,40
15068072111300,15,PA,1506807,Santarém,2C,Capital Regional C,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,304589,4858971,1432529,36956938,4854,6340,0,20,2308,8,0,0
15068071508100,15,PA,1506807,Santarém,2C,Capital Regional C,15,PA,1508100,Tucuruí,3B,Centro Sub-Regional B,304589,4858971,113659,7481954,334,0,0,0,1,0,0,0
15068072408102,15,PA,1506807,Santarém,2C,Capital Regional C,24,RN,2408102,Arranjo Populacional de Natal/RN,2A,Capital Regional A,304589,4858971,1357366,32407182,0,483,0,0,0,0,0,0
15068072800308,15,PA,1506807,Santarém,2C,Capital Regional C,28,SE,2800308,Arranjo Populacional de Aracaju/SE,2A,Capital Regional A,304589,4858971,1063238,23686047,214,38,0,0,877,0,0,0
15068071702109,15,PA,1506807,Santarém,2C,Capital Regional C,17,TO,1702109,Araguaína,2C,Capital Regional C,304589,4858971,180470,4387503,83,0,0,0,0,0,0,0
15068071721000,15,PA,1506807,Santarém,2C,Capital Regional C,17,TO,1721000,Palmas,2B,Capital Regional B,304589,4858971,299127,9425132,0,0,0,0,0,0,0,112
15073001709500,15,PA,1507300,São Félix do Xingu,5,Centro Local,17,TO,1709500,Gurupi,3A,Centro Sub-Regional A,128481,1395724,86647,2202620,7,0,0,0,0,0,0,0
15081005300108,15,PA,1508100,Tucuruí,3B,Centro Sub-Regional B,53,DF,5300108,Arranjo Populacional de Brasília/DF,1B,Metrópole Nacional,113659,7481954,3990059,266855183,2,0,0,0,0,0,0,0
15081001702109,15,PA,1508100,Tucuruí,3B,Centro Sub-Regional B,17,TO,1702109,Araguaína,2C,Capital Regional C,113659,7481954,180470,4387503,1845,0,0,0,0,0,0,0
16002791600279,16,AP,1600279,Arranjo Populacional de Laranjal do Jari/AP - Almeirim/PA,4A,Centro de Zona A,16,AP,1600279,Arranjo Populacional de Laranjal do Jari/AP - Almeirim/PA,4A,Centro de Zona A,100450,1683508,100450,1683508,0,0,163,349,0,0,3878,8016
16002791600303,16,AP,1600279,Arranjo Populacional de Laranjal do Jari/AP - Almeirim/PA,4A,Centro de Zona A,16,AP,1600303,Arranjo Populacional de Macapá/AP,2C,Capital Regional C,100450,1683508,624691,13019753,0,94,0,0,0,0,0,570
16003035300108,16,AP,1600303,Arranjo Populacional de Macapá/AP,2C,Capital Regional C,53,DF,5300108,Arranjo Populacional de Brasília/DF,1B,Metrópole Nacional,624691,13019753,3990059,266855183,76433,130339,139390,89368,125848,438199,781143,629165
16003033550308,16,AP,1600303,Arranjo Populacional de Macapá/AP,2C,Capital Regional C,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,624691,13019753,21673440,1179573402,20362,10680,10602,3120,45479,10217,109707,31779
16003033304557,16,AP,1600303,Arranjo Populacional de Macapá/AP,2C,Capital Regional C,33,RJ,3304557,Arranjo Populacional do Rio de Janeiro/RJ,1B,Metrópole Nacional,624691,13019753,12777959,565696625,7347,11971,0,0,0,35772,34093,0
16003033509502,16,AP,1600303,Arranjo Populacional de Macapá/AP,2C,Capital Regional C,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,624691,13019753,2166734,142196204,0,893,1543,9720,0,0,7725,32390
16003032611606,16,AP,1600303,Arranjo Populacional de Macapá/AP,2C,Capital Regional C,26,PE,2611606,Arranjo Populacional do Recife/PE,1C,Metrópole,624691,13019753,4056323,107509937,0,4504,4742,3199,0,0,1397,2892
16003033106200,16,AP,1600303,Arranjo Populacional de Macapá/AP,2C,Capital Regional C,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,624691,13019753,5199352,183769975,0,7514,15033,2860,0,0,0,0
16003032927408,16,AP,1600303,Arranjo Populacional de Macapá/AP,2C,Capital Regional C,29,BA,2927408,Arranjo Populacional de Salvador/BA,1C,Metrópole,624691,13019753,3824239,117996716,0,1176,0,0,0,0,0,0
16003032304400,16,AP,1600303,Arranjo Populacional de Macapá/AP,2C,Capital Regional C,23,CE,2304400,Arranjo Populacional de Fortaleza/CE,1C,Metrópole,624691,13019753,3642907,90359241,0,31128,0,0,0,0,0,0
16003032111300,16,AP,1600303,Arranjo Populacional de Macapá/AP,2C,Capital Regional C,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,624691,13019753,1432529,36956938,67,0,0,0,11,0,0,0
16003034106902,16,AP,1600303,Arranjo Populacional de Macapá/AP,2C,Capital Regional C,41,PR,4106902,Arranjo Populacional de Curitiba/PR,1C,Metrópole,624691,13019753,3468575,155501098,8,0,0,0,0,0,0,0
16003034208203,16,AP,1600303,Arranjo Populacional de Macapá/AP,2C,Capital Regional C,42,SC,4208203,Arranjo Populacional de Itajaí - Balneário Camboriú/SC,2B,Capital Regional B,624691,13019753,611141,39361556,147,0,0,0,0,0,0,0
16003031721000,16,AP,1600303,Arranjo Populacional de Macapá/AP,2C,Capital Regional C,17,TO,1721000,Palmas,2B,Capital Regional B,624691,13019753,299127,9425132,0,161,0,0,0,0,0,0
17021095300108,17,TO,1702109,Araguaína,2C,Capital Regional C,53,DF,5300108,Arranjo Populacional de Brasília/DF,1B,Metrópole Nacional,180470,4387503,3990059,266855183,12887,28783,10810,17840,75,3075,271,258
17021095208707,17,TO,1702109,Araguaína,2C,Capital Regional C,52,GO,5208707,Arranjo Populacional de Goiânia/GO,1C,Metrópole,180470,4387503,2499746,72436719,1218,18727,11970,0,680,3098,0,0
17021091721000,17,TO,1702109,Araguaína,2C,Capital Regional C,17,TO,1721000,Palmas,2B,Capital Regional B,180470,4387503,299127,9425132,545,24218,7055,0,2,11924,0,0
17021093543402,17,TO,1702109,Araguaína,2C,Capital Regional C,35,SP,3543402,Arranjo Populacional de Ribeirão Preto/SP,2A,Capital Regional A,180470,4387503,869812,38415772,3,3061,3072,0,0,3409,0,0
17021093550308,17,TO,1702109,Araguaína,2C,Capital Regional C,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,180470,4387503,21673440,1179573402,0,1763,2440,0,0,1749,0,0
17021092102804,17,TO,1702109,Araguaína,2C,Capital Regional C,21,MA,2102804,Arranjo Populacional de Carolina/MA,5,Centro Local,180470,4387503,33178,424661,0,477,0,0,0,195,0,0
17021092105302,17,TO,1702109,Araguaína,2C,Capital Regional C,21,MA,2105302,Arranjo Populacional de Imperatriz/MA,2C,Capital Regional C,180470,4387503,271590,7612459,0,435,0,0,0,0,0,0
17021093106200,17,TO,1702109,Araguaína,2C,Capital Regional C,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,180470,4387503,5199352,183769975,30,0,0,0,0,0,0,0
17021093170107,17,TO,1702109,Araguaína,2C,Capital Regional C,31,MG,3170107,Uberaba,2C,Capital Regional C,180470,4387503,333783,14708608,1256,0,0,0,4,0,0,0
17021093170206,17,TO,1702109,Araguaína,2C,Capital Regional C,31,MG,3170206,Uberlândia,2B,Capital Regional B,180470,4387503,691305,37442791,1036,50,0,0,0,0,0,0
17095005300108,17,TO,1709500,Gurupi,3A,Centro Sub-Regional A,53,DF,5300108,Arranjo Populacional de Brasília/DF,1B,Metrópole Nacional,86647,2202620,3990059,266855183,1441,0,0,0,671,0,0,0
17095005208707,17,TO,1709500,Gurupi,3A,Centro Sub-Regional A,52,GO,5208707,Arranjo Populacional de Goiânia/GO,1C,Metrópole,86647,2202620,2499746,72436719,810,0,0,0,11369,0,0,0
17095005213087,17,TO,1709500,Gurupi,3A,Centro Sub-Regional A,52,GO,5213087,Minaçu,4B,Centro de Zona B,86647,2202620,29070,1034925,12,0,0,0,257,0,0,0
17095005103353,17,TO,1709500,Gurupi,3A,Centro Sub-Regional A,51,MT,5103353,Confresa,4A,Centro de Zona A,86647,2202620,30933,844124,385,0,0,0,1637,0,0,0
17095005107859,17,TO,1709500,Gurupi,3A,Centro Sub-Regional A,51,MT,5107859,São Félix do Araguaia,4B,Centro de Zona B,86647,2202620,11708,669628,1526,0,0,0,4163,0,0,0
17210003550308,17,TO,1721000,Palmas,2B,Capital Regional B,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,299127,9425132,21673440,1179573402,27446,37489,192358,81212,641,107660,1575333,608756
17210005300108,17,TO,1721000,Palmas,2B,Capital Regional B,53,DF,5300108,Arranjo Populacional de Brasília/DF,1B,Metrópole Nacional,299127,9425132,3990059,266855183,295383,366151,210788,82330,2376151,1988511,1152467,416224
17210005208707,17,TO,1721000,Palmas,2B,Capital Regional B,52,GO,5208707,Arranjo Populacional de Goiânia/GO,1C,Metrópole,299127,9425132,2499746,72436719,26009,117694,108703,30482,805,176381,380485,181735
17210002611606,17,TO,1721000,Palmas,2B,Capital Regional B,26,PE,2611606,Arranjo Populacional do Recife/PE,1C,Metrópole,299127,9425132,4056323,107509937,0,0,3183,2395,0,0,4655,1239
17210003304557,17,TO,1721000,Palmas,2B,Capital Regional B,33,RJ,3304557,Arranjo Populacional do Rio de Janeiro/RJ,1B,Metrópole Nacional,299127,9425132,12777959,565696625,564,0,6047,1751,0,0,1179,28
17210003509502,17,TO,1721000,Palmas,2B,Capital Regional B,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,299127,9425132,2166734,142196204,0,38229,16245,39812,0,0,470,229458
17210003543402,17,TO,1721000,Palmas,2B,Capital Regional B,35,SP,3543402,Arranjo Populacional de Ribeirão Preto/SP,2A,Capital Regional A,299127,9425132,869812,38415772,0,5770,7288,1705,0,2561,16,15
17210003106200,17,TO,1721000,Palmas,2B,Capital Regional B,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,299127,9425132,5199352,183769975,0,18814,6459,695,0,4863,15,565
17210003506003,17,TO,1721000,Palmas,2B,Capital Regional B,35,SP,3506003,Arranjo Populacional de Bauru/SP,2B,Capital Regional B,299127,9425132,390454,14877446,0,0,36,0,0,0,0,0
17210003502804,17,TO,1721000,Palmas,2B,Capital Regional B,35,SP,3502804,Araçatuba,2C,Capital Regional C,299127,9425132,197016,7349421,0,0,18,0,0,0,0,0
17210003549805,17,TO,1721000,Palmas,2B,Capital Regional B,35,SP,3549805,Arranjo Populacional de São José do Rio Preto/SP,2B,Capital Regional B,299127,9425132,621099,22009335,0,0,16,0,0,0,0,0
17210003205309,17,TO,1721000,Palmas,2B,Capital Regional B,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,299127,9425132,1854478,74352397,0,0,3,0,0,0,0,0
17210002927408,17,TO,1721000,Palmas,2B,Capital Regional B,29,BA,2927408,Arranjo Populacional de Salvador/BA,1C,Metrópole,299127,9425132,3824239,117996716,0,0,0,1678,0,0,0,135
17210002105302,17,TO,1721000,Palmas,2B,Capital Regional B,21,MA,2105302,Arranjo Populacional de Imperatriz/MA,2C,Capital Regional C,299127,9425132,271590,7612459,0,1721,0,0,0,428,0,0
17210003170206,17,TO,1721000,Palmas,2B,Capital Regional B,31,MG,3170206,Uberlândia,2B,Capital Regional B,299127,9425132,691305,37442791,2605,0,0,0,0,0,0,0
17210005103403,17,TO,1721000,Palmas,2B,Capital Regional B,51,MT,5103403,Arranjo Populacional de Cuiabá/MT,2A,Capital Regional A,299127,9425132,897518,31689476,0,0,0,10,0,0,0,205
17210002211001,17,TO,1721000,Palmas,2B,Capital Regional B,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,299127,9425132,1033952,22829446,0,0,0,0,0,245,0,0
17210004205407,17,TO,1721000,Palmas,2B,Capital Regional B,42,SC,4205407,Arranjo Populacional de Florianópolis/SC,1C,Metrópole,299127,9425132,1053852,41278508,0,233,0,0,0,0,0,0
21033072108207,21,MA,2103307,Codó,3B,Centro Sub-Regional B,21,MA,2108207,Arranjo Populacional de Pedreiras/MA,3B,Centro Sub-Regional B,122859,963180,61227,883892,0,0,0,0,0,0,0,100
21033072211001,21,MA,2103307,Codó,3B,Centro Sub-Regional B,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,122859,963180,1033952,22829446,0,0,0,0,0,0,0,100
21053025300108,21,MA,2105302,Arranjo Populacional de Imperatriz/MA,2C,Capital Regional C,53,DF,5300108,Arranjo Populacional de Brasília/DF,1B,Metrópole Nacional,271590,7612459,3990059,266855183,164139,159051,94949,45064,943681,912200,306902,108766
21053023550308,21,MA,2105302,Arranjo Populacional de Imperatriz/MA,2C,Capital Regional C,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,271590,7612459,21673440,1179573402,0,5104,94881,64973,0,0,237058,180700
21053022111300,21,MA,2105302,Arranjo Populacional de Imperatriz/MA,2C,Capital Regional C,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,271590,7612459,1432529,36956938,113808,81353,104099,23922,825592,335260,133776,25423
21053023509502,21,MA,2105302,Arranjo Populacional de Imperatriz/MA,2C,Capital Regional C,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,271590,7612459,2166734,142196204,0,0,0,0,0,0,3895,670
21053022304400,21,MA,2105302,Arranjo Populacional de Imperatriz/MA,2C,Capital Regional C,23,CE,2304400,Arranjo Populacional de Fortaleza/CE,1C,Metrópole,271590,7612459,3642907,90359241,0,628,3551,0,0,0,3294,0
21053022611606,21,MA,2105302,Arranjo Populacional de Imperatriz/MA,2C,Capital Regional C,26,PE,2611606,Arranjo Populacional do Recife/PE,1C,Metrópole,271590,7612459,4056323,107509937,0,0,14540,5064,0,0,3113,578
21053022927408,21,MA,2105302,Arranjo Populacional de Imperatriz/MA,2C,Capital Regional C,29,BA,2927408,Arranjo Populacional de Salvador/BA,1C,Metrópole,271590,7612459,3824239,117996716,0,0,198,0,0,0,0,0
21053022704302,21,MA,2105302,Arranjo Populacional de Imperatriz/MA,2C,Capital Regional C,27,AL,2704302,Arranjo Populacional de Maceió/AL,2A,Capital Regional A,271590,7612459,1219902,26248215,0,0,37,0,0,0,0,0
21053022211001,21,MA,2105302,Arranjo Populacional de Imperatriz/MA,2C,Capital Regional C,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,271590,7612459,1033952,22829446,340,47,26,100,75,0,0,0
21053025208707,21,MA,2105302,Arranjo Populacional de Imperatriz/MA,2C,Capital Regional C,52,GO,5208707,Arranjo Populacional de Goiânia/GO,1C,Metrópole,271590,7612459,2499746,72436719,0,1197,0,0,0,187,0,0
21053023106200,21,MA,2105302,Arranjo Populacional de Imperatriz/MA,2C,Capital Regional C,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,271590,7612459,5199352,183769975,0,42003,0,0,0,203579,0,0
21082072111300,21,MA,2108207,Arranjo Populacional de Pedreiras/MA,3B,Centro Sub-Regional B,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,61227,883892,1432529,36956938,0,0,0,0,0,0,0,100
21113003550308,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,1432529,36956938,21673440,1179573402,190667,267274,335534,241677,1062391,1191078,2073747,1405901
21113005300108,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,53,DF,5300108,Arranjo Populacional de Brasília/DF,1B,Metrópole Nacional,1432529,36956938,3990059,266855183,385839,424442,392823,181987,1388678,1223814,1461059,609933
21113002611606,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,26,PE,2611606,Arranjo Populacional do Recife/PE,1C,Metrópole,1432529,36956938,4056323,107509937,35432,89795,107652,62175,48530,21529,524417,290489
21113002304400,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,23,CE,2304400,Arranjo Populacional de Fortaleza/CE,1C,Metrópole,1432529,36956938,3642907,90359241,230047,278801,305339,64473,2257586,2306695,491263,72065
21113003106200,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,1432529,36956938,5199352,183769975,4993,148746,89110,93675,0,470392,361129,542023
21113003304557,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,33,RJ,3304557,Arranjo Populacional do Rio de Janeiro/RJ,1B,Metrópole Nacional,1432529,36956938,12777959,565696625,184577,161660,100226,41438,300015,377505,288301,132014
21113002211001,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,1432529,36956938,1033952,22829446,32981,54176,39679,11796,85723,129984,67339,5651
21113003509502,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,1432529,36956938,2166734,142196204,5388,7123,547,8691,19018,1811,24009,138315
21113002927408,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,29,BA,2927408,Arranjo Populacional de Salvador/BA,1C,Metrópole,1432529,36956938,3824239,117996716,6973,12994,953,1818,0,0,0,3119
21113002704302,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,27,AL,2704302,Arranjo Populacional de Maceió/AL,2A,Capital Regional A,1432529,36956938,1219902,26248215,0,0,102,0,0,0,0,0
21113003205309,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,1432529,36956938,1854478,74352397,0,384,0,0,0,0,0,0
21113005208707,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,52,GO,5208707,Arranjo Populacional de Goiânia/GO,1C,Metrópole,1432529,36956938,2499746,72436719,0,0,0,0,343,0,0,3608
21113004106902,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,41,PR,4106902,Arranjo Populacional de Curitiba/PR,1C,Metrópole,1432529,36956938,3468575,155501098,0,151,0,0,0,0,0,0
21113002408102,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,24,RN,2408102,Arranjo Populacional de Natal/RN,2A,Capital Regional A,1432529,36956938,1357366,32407182,0,7932,0,0,0,0,0,0
21113002800308,21,MA,2111300,Arranjo Populacional de São Luís/MA,2A,Capital Regional A,28,SE,2800308,Arranjo Populacional de Aracaju/SE,2A,Capital Regional A,1432529,36956938,1063238,23686047,1949,287,0,0,642,0,0,0
22077022211001,22,PI,2207702,Parnaíba,3A,Centro Sub-Regional A,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,153078,2322827,1033952,22829446,0,3217,332,116,0,1618,31974,2371
22077023509502,22,PI,2207702,Parnaíba,3A,Centro Sub-Regional A,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,153078,2322827,2166734,142196204,0,0,7461,2330,0,0,31456,3447
22077022304400,22,PI,2207702,Parnaíba,3A,Centro Sub-Regional A,23,CE,2304400,Arranjo Populacional de Fortaleza/CE,1C,Metrópole,153078,2322827,3642907,90359241,0,9939,0,0,0,3299,0,0
22110015300108,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,53,DF,5300108,Arranjo Populacional de Brasília/DF,1B,Metrópole Nacional,1033952,22829446,3990059,266855183,347839,430050,394105,157932,1707991,1397079,1487293,555606
22110013550308,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,1033952,22829446,21673440,1179573402,72391,208602,232923,174744,22610,891609,882418,700282
22110012304400,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,23,CE,2304400,Arranjo Populacional de Fortaleza/CE,1C,Metrópole,1033952,22829446,3642907,90359241,247572,252860,214001,40134,1600850,937654,481652,85882
22110013509502,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,1033952,22829446,2166734,142196204,18074,89647,110129,93234,0,177464,475095,512790
22110012611606,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,26,PE,2611606,Arranjo Populacional do Recife/PE,1C,Metrópole,1033952,22829446,4056323,107509937,0,61663,112397,77561,0,85330,358282,249041
22110012704302,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,27,AL,2704302,Arranjo Populacional de Maceió/AL,2A,Capital Regional A,1033952,22829446,1219902,26248215,0,216,223,0,0,0,0,0
22110013106200,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,1033952,22829446,5199352,183769975,0,31296,217,93,0,15602,0,0
22110013543402,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,35,SP,3543402,Arranjo Populacional de Ribeirão Preto/SP,2A,Capital Regional A,1033952,22829446,869812,38415772,0,0,131,0,0,0,0,0
22110012927408,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,29,BA,2927408,Arranjo Populacional de Salvador/BA,1C,Metrópole,1033952,22829446,3824239,117996716,0,3681,123,1895,14790,0,0,6293
22110012925303,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,29,BA,2925303,Porto Seguro,3A,Centro Sub-Regional A,1033952,22829446,148686,3125716,0,0,5,0,0,0,0,0
22110015208707,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,52,GO,5208707,Arranjo Populacional de Goiânia/GO,1C,Metrópole,1033952,22829446,2499746,72436719,4398,0,0,0,565,0,0,0
22110012507507,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,25,PB,2507507,Arranjo Populacional de João Pessoa/PB,2A,Capital Regional A,1033952,22829446,1147967,27409495,0,786,0,0,0,0,0,0
22110014106902,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,41,PR,4106902,Arranjo Populacional de Curitiba/PR,1C,Metrópole,1033952,22829446,3468575,155501098,3069,0,0,0,0,0,0,0
22110014113700,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,41,PR,4113700,Arranjo Populacional de Londrina/PR,2B,Capital Regional B,1033952,22829446,743412,26424602,249,0,0,0,0,0,0,0
22110013304557,22,PI,2211001,Arranjo Populacional de Teresina/PI,2A,Capital Regional A,33,RJ,3304557,Arranjo Populacional do Rio de Janeiro/RJ,1B,Metrópole Nacional,1033952,22829446,12777959,565696625,37551,22,0,0,282920,3966,0,31038
23011092611606,23,CE,2301109,Aracati,3B,Centro Sub-Regional B,26,PE,2611606,Arranjo Populacional do Recife/PE,1C,Metrópole,74547,1126870,4056323,107509937,0,0,2420,680,0,0,1897,707
23011092408003,23,CE,2301109,Aracati,3B,Centro Sub-Regional B,24,RN,2408003,Mossoró,2C,Capital Regional C,74547,1126870,297378,6524083,0,0,143,17,0,0,1540,499
23011092304400,23,CE,2301109,Aracati,3B,Centro Sub-Regional B,23,CE,2304400,Arranjo Populacional de Fortaleza/CE,1C,Metrópole,74547,1126870,3642907,90359241,0,0,0,4,0,0,0,77
23011093509502,23,CE,2301109,Aracati,3B,Centro Sub-Regional B,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,74547,1126870,2166734,142196204,0,0,0,730,0,0,0,346
23041032304400,23,CE,2304103,Crateús,3B,Centro Sub-Regional B,23,CE,2304400,Arranjo Populacional de Fortaleza/CE,1C,Metrópole,75074,682761,3642907,90359241,0,0,0,51,0,0,0,647
23042513106200,23,CE,2304251,Cruz,5,Centro Local,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,24827,215876,5199352,183769975,0,0,30750,10062,0,0,61632,28933
23042513550308,23,CE,2304251,Cruz,5,Centro Local,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,24827,215876,21673440,1179573402,0,0,48726,19813,0,0,20267,10716
23042513509502,23,CE,2304251,Cruz,5,Centro Local,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,24827,215876,2166734,142196204,0,0,11505,2236,0,0,3601,335
23042512611606,23,CE,2304251,Cruz,5,Centro Local,26,PE,2611606,Arranjo Populacional do Recife/PE,1C,Metrópole,24827,215876,4056323,107509937,0,0,816,0,0,0,89,0
23042512304400,23,CE,2304251,Cruz,5,Centro Local,23,CE,2304400,Arranjo Populacional de Fortaleza/CE,1C,Metrópole,24827,215876,3642907,90359241,0,0,0,1508,0,0,0,19970
23044003550308,23,CE,2304400,Arranjo Populacional de Fortaleza/CE,1C,Metrópole,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,3642907,90359241,21673440,1179573402,1064877,1688143,1894719,972023,16933088,12719388,15281357,11730928
23044005300108,23,CE,2304400,Arranjo Populacional de Fortaleza/CE,1C,Metrópole,53,DF,5300108,Arranjo Populacional de Brasília/DF,1B,Metrópole Nacional,3642907,90359241,3990059,266855183,654363,744588,715608,327270,3448679,3106245,4082275,1992296
23044002611606,23,CE,2304400,Arranjo Populacional de Fortaleza/CE,1C,Metrópole,26,PE,2611606,Arranjo Populacional do Recife/PE,1C,Metrópole,3642907,90359241,4056323,107509937,451507,590822,900219,406463,6492581,4504981,3262055,2448341
23044003304557,23,CE,2304400,Arranjo Populacional de Fortaleza/CE,1C,Metrópole,33,RJ,3304557,Arranjo Populacional do Rio de Janeiro/RJ,1B,Metrópole Nacional,3642907,90359241,12777959,565696625,474776,628933,566294,278469,2636224,3626302,2922246,1433006
23044002927408,23,CE,2304400,Arranjo Populacional de Fortaleza/CE,1C,Metrópole,29,BA,2927408,Arranjo Populacional de Salvador/BA,1C,Metrópole,3642907,90359241,3824239,117996716,302527,441938,452776,197507,2593304,1668649,1746838,544177
